"","Response","StartYear","Estimate","Est.Error","Q0.5","Q99.5","Q2.5","Q97.5","Q5","Q95","Q10","Q90"
"142","FEve","2005",-0.00252813408363345,0.00341796258192516,-0.0121276649881071,0.00848201477082174,-0.00946765613494312,0.00437133860915715,-0.00811409020253963,0.00298831888792042,-0.00662512161767736,0.00142736376347821
"143","FEve","2006",-0.00134047303618872,0.00234931948542508,-0.00839523290910045,0.00665456254721679,-0.00600250908167312,0.00347578340344873,-0.00498168442643184,0.00240352799408725,-0.00405071988369105,0.0013944118843348
"144","FEve","2007",-0.000834174667740078,0.00244818629953552,-0.00847074501602892,0.00653700759697106,-0.00565538923450496,0.00411403526797299,-0.00473767676402782,0.00313485357632501,-0.00373394687849228,0.0020978928954692
"145","FEve","2008",-0.00115633004542123,0.00276975544774612,-0.00948447744207884,0.00682321512507275,-0.00694751910617419,0.00436627050454888,-0.00583216919175085,0.00334893031163431,-0.00450551612420115,0.00220769049390405
"146","FEve","2009",-0.000813531149588661,0.00309805033895476,-0.00986491646534042,0.00894758639681399,-0.00711678701681523,0.00571750850049855,-0.00582014413997487,0.00438011997047074,-0.0043625573074934,0.00298315877925788
"147","FEve","2010",-0.00200981930688436,0.00580779973450207,-0.0194096647184007,0.0154974974817928,-0.0138101985236011,0.0103354631469138,-0.0113286775005775,0.00737284924408616,-0.0091347592241755,0.00491164481348836
"148","FEve","2011",0.00175135391980529,0.00715934837418625,-0.02109029223231,0.0240972085715364,-0.0131876446116075,0.0163973929306868,-0.00984010796297182,0.0132257827830332,-0.00681544498706755,0.00997736472603266
"149","FEve","2012",0.00453374757328345,0.00532669669983492,-0.0110767202592203,0.0210963276488841,-0.00583778701482526,0.0159157702974057,-0.00403902890691861,0.0135478415662206,-0.00169877480309318,0.0110885256708666
"150","FEve","2013",0.00514806116148127,0.00810986506396856,-0.022986696183553,0.0307524650560608,-0.0121376785207441,0.0215180394796864,-0.00772128233031554,0.0177178701276322,-0.00404213761805994,0.0141208935435967
"151","FEve","2014",0.0013701929066185,0.0140387750541586,-0.0423065193977777,0.0472351855071731,-0.0263443244057352,0.0306039805398762,-0.0200329313062298,0.0239743439032293,-0.0148476671598085,0.0178530418344063
"152","FRed","1990",0.00178574742927422,0.00362828044575337,-0.0143172307643083,0.0125571073523932,-0.00587925135917952,0.00880948850531167,-0.00362594805427318,0.00717246045177421,-0.00170759225087983,0.00565393377209757
"153","FRed","1991",0.00256719616797078,0.00291179381818467,-0.00656143663758917,0.0115507941761815,-0.00342899530080709,0.00877490298750281,-0.00202270759244409,0.00747213886221926,-0.000798310477542782,0.00611915887501749
"154","FRed","1992",0.000735120261851764,0.00183934280894359,-0.00700064910974401,0.00722753502482733,-0.00286370983894381,0.00457040252707704,-0.0018134978021724,0.00360933778486849,-0.00107483787714735,0.00269731282911525
"155","FRed","1993",0.00067216783881983,0.00154674367464499,-0.00454928364972667,0.00617695075297968,-0.00211151173817616,0.00402533017481864,-0.0015311975782905,0.00330621409594047,-0.000950845270905917,0.00246229470446704
"156","FRed","1994",0.000650545547207958,0.00154525765805897,-0.00375341180356535,0.00553848021141922,-0.00222440961230098,0.00422286213302287,-0.001651969074281,0.00348861518660176,-0.00106697532133116,0.00257270762274562
"157","FRed","1995",0.000748580962055831,0.00114719249460097,-0.0023172066871153,0.00467511961508914,-0.00132060074651246,0.00341343344997612,-0.000946688511817847,0.0027734029703967,-0.000534605474993966,0.00214912719411636
"158","FRed","1996",-0.000541583547856385,0.001330331302706,-0.00450330668515976,0.00354116576665209,-0.00318734945637126,0.0021614173658026,-0.00268547547013937,0.00158889876607174,-0.00210870759953871,0.00103646270652663
"159","FRed","1997",-0.000180683881107588,0.00108354554697322,-0.00358972673970335,0.0029325638647908,-0.00231877005573334,0.00191197055525693,-0.00190759060383261,0.0014882911031419,-0.00144046061213149,0.00109101589670583
"160","FRed","1998",1.31313482476009e-05,0.00138811496278864,-0.00469429971486175,0.00402838944554188,-0.00299786951272935,0.0026062562963852,-0.00233608858969316,0.0020473100826636,-0.00167686302265094,0.00155004892067557
"161","FRed","1999",0.000751554496041001,0.00120622301994157,-0.00326299342162434,0.00413611826540567,-0.00187035825627501,0.00300197294486521,-0.00124453189185555,0.00256932217779265,-0.000692798875044526,0.0020903296463433
"162","FRed","2000",0.000835364910887615,0.00114978142648164,-0.00302801318997812,0.00422980875012941,-0.00155683240351556,0.00310753373319725,-0.00103247079277428,0.00261656808956203,-0.00053349683505057,0.0021758374170564
"163","FRed","2001",0.000172534732709569,0.00132252698205193,-0.00511588827944285,0.00401991511914154,-0.0025461845039309,0.00256024547662755,-0.00184953043021152,0.00204610410772723,-0.00127605158085589,0.00156103372043524
"164","FRed","2002",-0.000279405959042019,0.0012905576104222,-0.00433792343771468,0.00358183083577393,-0.00290451718290168,0.00232242152175604,-0.00237775226023095,0.00177074114752979,-0.00177668937238775,0.0012434181304815
"165","FRed","2003",-0.000757301120082449,0.00106813210976073,-0.00437027911212691,0.00253691720636414,-0.00291806827796148,0.00145746119514212,-0.00242243367528178,0.000989536133192113,-0.0019694710988947,0.000495262261834647
"166","FRed","2004",8.55421622679289e-05,0.00117044663347418,-0.0033611296465942,0.00382208662984503,-0.00222653030843366,0.00257967633387886,-0.00169036305490927,0.00207425031618228,-0.00123856667061929,0.00146061854692733
"167","FRed","2005",0.00181210156479368,0.0020102733450495,-0.00536325816571814,0.00938850271005082,-0.00189205688040251,0.00614067327100986,-0.0010858681202551,0.00513043966306086,-0.000276366648580473,0.00417283748436317
"168","FRed","2006",0.000836416601910669,0.0010263064758826,-0.00233484007556493,0.00421202195162529,-0.00122877759668389,0.00288816043540002,-0.000785854168247861,0.00244552822540297,-0.000345815316217283,0.00202525249571443
"169","FRed","2007",-0.00023551098721954,0.00156661064970892,-0.00472435292253641,0.00474396368082283,-0.00337618206975111,0.00304413639202154,-0.00270908927532743,0.00238088927958995,-0.00204083988412442,0.00162026342059196
"170","FRed","2008",-0.000317599911680185,0.00121183452708444,-0.00376981347723727,0.00367759636318608,-0.0027563350624613,0.0021390883205374,-0.00227927704511308,0.00154536715416252,-0.00179577174114609,0.0010705504548488
"171","FRed","2009",-0.000217278004537502,0.00138352637040093,-0.00445186700493881,0.0045912278029043,-0.00290576087085221,0.00272127029784249,-0.00231766886039396,0.00201788644801946,-0.00176108568125448,0.00135551674036771
"172","FRed","2010",-0.000247640089683223,0.00169439982563687,-0.00562474045183852,0.00454761199794316,-0.00393403805602792,0.00309686196539831,-0.00307626184425653,0.00234531323285963,-0.00226697628792381,0.00168888866591368
"173","FRed","2011",-0.00190989540336918,0.002050235872419,-0.00917906911507717,0.00405913057063336,-0.00596403783725796,0.00210944055126751,-0.00514356262001022,0.00131314498428372,-0.00424704971351609,0.000457257182540985
"174","FRed","2012",-0.00214970501704526,0.00249791977415823,-0.0100823316062724,0.00546840576543647,-0.00736381050965458,0.00273243440043384,-0.00622839839591375,0.00167397907860648,-0.00509543951427437,0.000693695326492808
"175","FRed","2013",-0.00752310591274197,0.0056315620013029,-0.0272823521741709,0.0114045466788652,-0.0212187711801802,0.00226974738841807,-0.0173809567586269,2.60622681027695e-05,-0.0139652052460961,-0.00183245411734109
"176","FRed","2014",-0.00560338103196183,0.00705219891494472,-0.0274980802454418,0.0168433224897262,-0.0205610422798745,0.00878829245400069,-0.0172770072647281,0.0052183347586823,-0.0138430280838341,0.00226287389925058
"177","FRic","1990",0.0206782954518257,0.0236098254695907,-0.0581779038565023,0.0983229916182101,-0.0320338315384725,0.0686898612887,-0.0175332477497006,0.0570307056259528,-0.00589780206247816,0.0469490252467266
"178","FRic","1991",0.0188901087633052,0.0202149156870502,-0.0433012014673068,0.0797436343803646,-0.0309259527416989,0.0601291637947462,-0.0157380555394033,0.0502752366939733,-0.00360189099226803,0.0414585612146745
"179","FRic","1992",0.00595202183000002,0.0116378878120322,-0.0286351750621597,0.0406383933003549,-0.0171296926448977,0.0298227189890595,-0.0124892429039173,0.02531944668086,-0.00757206146828123,0.020141394722948
"180","FRic","1993",0.0119994850320598,0.00986192017263283,-0.0142433443094139,0.0429724445600155,-0.00637782968160121,0.0330155644998751,-0.00267207624494386,0.0288880912944073,0.000657013252679387,0.0242748508573605
"181","FRic","1994",0.0102608998887602,0.0107995718828174,-0.0204307136081705,0.0478215704882374,-0.0105552511339743,0.0334498843673086,-0.00619365487077861,0.0282165761715252,-0.001643450101032,0.0227761974487069
"182","FRic","1995",0.0144898462189647,0.00945344551996251,-0.0125039732302469,0.0438479535811546,-0.0050195200137033,0.0355397449981197,-0.000198256276551191,0.0305640697762297,0.00374845304232557,0.0257803717653079
"183","FRic","1996",0.0208108372635725,0.00970656619407226,-0.0100614709333009,0.0527283709475297,0.000675181573380506,0.0404313744807308,0.00532384660173411,0.0362840095698917,0.00952872136903147,0.0321560758998713
"184","FRic","1997",0.0113967238180515,0.00871982207423376,-0.0156448246014674,0.0384027067953585,-0.00567949471817448,0.0295387062279872,-0.00220629767307669,0.0258482883533602,0.00162331789074658,0.0215867785813954
"185","FRic","1998",0.00959369035143977,0.0134690343110217,-0.031747669644189,0.050102920518891,-0.0164764528522955,0.0374790646592897,-0.0112604909384059,0.031565096891112,-0.00634721716002036,0.0257299025752088
"186","FRic","1999",-0.000817701532061427,0.0146194001895243,-0.0417935437694704,0.0416326680381976,-0.0304994948823369,0.0292590915925111,-0.0244801486731536,0.0236155940366511,-0.0186527572540415,0.0165674413417475
"187","FRic","2000",-0.000342575738889037,0.0128976684027282,-0.0495210290579648,0.0360424314676697,-0.0275897162963237,0.0252006168566958,-0.0211142487840895,0.019503520858257,-0.0155462522212734,0.0144633296593924
"188","FRic","2001",-0.0109848491547853,0.0136449490179748,-0.0704851059624784,0.0281525771507375,-0.0373553581612076,0.0142962406501404,-0.0315012690704621,0.00977689550707828,-0.0258861235565475,0.00454296953127703
"189","FRic","2002",0.000711653837336898,0.0133386864812332,-0.0405863526243868,0.0417437574872853,-0.0252632374067522,0.0275862381981241,-0.0203304016012355,0.0223673777482154,-0.0152979896090113,0.0166169112777824
"190","FRic","2003",-0.00196515944724894,0.0128045049883447,-0.0384639930110601,0.0391073192865802,-0.0281956499408643,0.0236122621960969,-0.0228165958715588,0.0181285500349046,-0.0170246212424823,0.0126605980159342
"191","FRic","2004",0.000403780043755827,0.00992064936690191,-0.0260199396815304,0.0294110230427073,-0.0195397907318623,0.024096985008824,-0.0154777109630976,0.0185393761481622,-0.011305441498807,0.0124143682739549
"192","FRic","2005",0.00237431658759855,0.00895852227597299,-0.0245575926884037,0.0299719742344601,-0.0161281519406835,0.0190485780637906,-0.0125648394927231,0.0155707175913525,-0.00868800632749204,0.0126098779735502
"193","FRic","2006",0.00393719618127404,0.00873638429479172,-0.0281134493646022,0.0273563428156776,-0.0152167326345283,0.0201105361161323,-0.0108932300107571,0.01695440468811,-0.00641096995897087,0.0136644598444321
"194","FRic","2007",0.00878796602514729,0.00885833940706243,-0.0225032541267372,0.0314425058313985,-0.0110407012199644,0.0242067763122587,-0.00632116325901596,0.0215596640518202,-0.00225886485505613,0.0189062943133014
"195","FRic","2008",0.010304278529942,0.00852191187005894,-0.0168811986347905,0.0351338481905576,-0.00863726044166604,0.0270975212074615,-0.00447630565465785,0.0233696931589156,4.9829042249419e-06,0.0197811044404014
"196","FRic","2009",0.00568780148878045,0.0103379767769251,-0.0270987955826291,0.035519151801785,-0.0202078342793139,0.0245449411036321,-0.0127630413590825,0.0212487029738343,-0.00652737657272997,0.0171069173414918
"197","FRic","2010",0.00275103518265394,0.0115816057239477,-0.0423182577348438,0.033795582249485,-0.0241776764543675,0.0237878955378187,-0.0165822204195339,0.0193595303432839,-0.0107764414184322,0.0150445061767125
"198","FRic","2011",0.00888100812047695,0.0129770936930051,-0.0277209389868602,0.0572064445078099,-0.0171192951052094,0.0343619820995899,-0.0117706246349034,0.0287330699138372,-0.00577676572628649,0.0229659229264764
"199","FRic","2012",0.0135974385141728,0.0178403236647371,-0.0486783287414148,0.0701726070876109,-0.0215911636316641,0.0521026479586796,-0.0143234575856388,0.0437936311669478,-0.00593410077564895,0.0346378614072428
"200","FRic","2013",0.0474534890309811,0.070349322139658,-0.0717878114105216,0.229609074372779,-0.0376344242327302,0.222354368408172,-0.0256340205964101,0.218227545352137,-0.0138186423314956,0.205069907522364
"201","FRic","2014",0.0212349901750652,0.0425032334282405,-0.0960683420732262,0.174894146801858,-0.0544298857861578,0.113758511008325,-0.0405550271669106,0.0943480539305857,-0.026790239295634,0.0736386182017967
"202","spp_richness","1977",0.81923592949386,1.85437455652512,-4.42041310837821,5.6661246567833,-2.98007995612743,4.58151654815231,-2.29434127170469,3.94158373243508,-1.52109044412833,3.14671101527335
"203","spp_richness","1978",0.519286249843944,1.72686379931016,-4.59314033410459,5.20348560535777,-3.19254125361263,3.90569524188013,-2.45649845241934,3.24072854252705,-1.6369580437842,2.63027914861717
"204","spp_richness","1979",0.597388249516229,1.61664087891711,-4.5477111709417,5.31898913673021,-2.86715032602709,3.92917362725327,-2.06143333839357,3.20304556283338,-1.25962857962877,2.52732936252531
"205","spp_richness","1980",0.29539822828053,1.57779697811867,-3.94423768008876,5.06361829135816,-3.02616238725024,3.68598901940664,-2.30014499655596,3.02613329900095,-1.60912748288697,2.23000188066436
"206","spp_richness","1981",0.192237174965789,1.53079687316773,-4.74086088300368,4.71026960266546,-3.02756028707958,3.30266318414388,-2.33462450920789,2.69653368533833,-1.61971753793161,2.02740798379827
"207","spp_richness","1982",0.247532146705702,1.55830627313225,-4.55123166319595,5.07345629135132,-2.94042395165175,3.55570880390647,-2.3078735990479,2.83132323632843,-1.62528373993276,2.10359029028132
"208","spp_richness","1983",0.381167511807333,1.06231626549557,-2.92824240326332,3.64461123603136,-1.93775912662362,2.57206458780031,-1.41051282839026,2.08181407266429,-0.864299076440649,1.58785558921524
"209","spp_richness","1984",0.717003615141979,1.08460974592487,-2.82321917578689,3.72627808966492,-1.56768862900972,2.88492777179991,-1.00752425364481,2.47937574922879,-0.544273515505248,2.11200605451553
"210","spp_richness","1985",0.672772259475091,1.11999906447457,-2.74969665956594,3.94145755930488,-1.60405383302897,3.35185635537306,-1.1010484023902,2.67042338564859,-0.604818558484497,1.97206229794125
"211","spp_richness","1986",0.483911925488193,0.971937018906716,-2.61009242925989,3.43719610452837,-1.51998942412493,2.61367953643332,-1.09519102403297,2.11225432689988,-0.635978699033867,1.66136449586869
"212","spp_richness","1987",1.08320835438759,1.17311115400039,-2.65364644093975,4.39389874535658,-1.4364350952638,3.41528696939507,-0.845170210889179,2.94638544977634,-0.311348284471678,2.45441299633293
"213","spp_richness","1988",0.497478762105234,0.490552263014197,-1.11259914905451,2.02500662273554,-0.480416872963133,1.61192395581784,-0.257373433045876,1.34355552771145,-0.0268247156670538,1.07618058758108
"214","spp_richness","1989",0.194521042400099,0.352248822723306,-0.997821166814119,1.28806632421443,-0.536756456664067,0.920750509883943,-0.372383983518278,0.758737479970623,-0.212818694006386,0.607378493820222
"215","spp_richness","1990",0.299552173875551,0.365386718219462,-0.796833606836203,1.34843072827389,-0.454296160765546,1.04594997095093,-0.30582962779378,0.88409609102934,-0.13393085839205,0.734945276982323
"216","spp_richness","1991",0.236615412486247,0.39595520174574,-0.933943965160034,1.43836130034125,-0.570785186857387,1.01647195185656,-0.431241498132599,0.848077788801868,-0.248402589178439,0.693025842385321
"217","spp_richness","1992",0.436827627301703,0.379948861032569,-0.689375103865611,1.64679866165997,-0.283121848486168,1.25563446042425,-0.14688229432095,1.08301552313134,0.00884288365632018,0.905966241594396
"218","spp_richness","1993",0.422138713396278,0.386747968382842,-0.57687655296486,1.60282930860207,-0.320385817748535,1.23274333288461,-0.183518698907532,1.08303937918193,-0.0368445501703334,0.916118637970685
"219","spp_richness","1994",0.452182213977403,0.331711687863366,-0.458372560590691,1.4509096920292,-0.176503212208985,1.17511507765927,-0.0609583314727948,1.01391298999863,0.0608056891805303,0.858705608821255
"220","spp_richness","1995",0.348298433016913,0.280815163685412,-0.518064458258937,1.11293364805097,-0.252507042505144,0.885896164211565,-0.119675684471156,0.792135921474469,0.0031525451617702,0.680213475149759
"221","spp_richness","1996",0.35992020708369,0.170940786422257,-0.148382424439743,0.856865555577522,0.00608136359047221,0.716659285513789,0.0853841930402711,0.642382833246587,0.15358720195765,0.568131534600271
"222","spp_richness","1997",0.268737669186281,0.118172702712164,-0.101716802399879,0.677633872976283,0.0251000439701321,0.522784107456133,0.0827590400222203,0.462374124925961,0.137055907757774,0.407208574621308
"223","spp_richness","1998",0.195656595643287,0.167746278388898,-0.318409854499771,0.719975247688148,-0.182651370434381,0.530633042496109,-0.0916936916085051,0.449520304054713,-0.0117767440508087,0.377911898336994
"224","spp_richness","1999",0.123330693105711,0.195181912144575,-0.488121157382792,0.696436236585865,-0.299665700096361,0.478562689725769,-0.217076582084483,0.407104148927689,-0.115950028705072,0.340059332547433
"225","spp_richness","2000",0.0978489905505042,0.221120868419955,-0.623346965480301,0.667745678838863,-0.466363613370557,0.497912554099142,-0.315393897088575,0.405455759888102,-0.17378870841117,0.333886759197501
"226","spp_richness","2001",0.0194613299677108,0.202567026327978,-0.631699436318145,0.560180230779455,-0.446568089525372,0.378317024505869,-0.344914418642169,0.30826499923674,-0.233813907270853,0.243446808932253
"227","spp_richness","2002",0.0341260512974479,0.234807189036412,-0.592690049529865,0.760684738376659,-0.423329618039174,0.513937343336975,-0.352090993961459,0.420224836295178,-0.256229588743525,0.327048269911078
"228","spp_richness","2003",0.0568226541831471,0.27232903626986,-0.722142723450516,0.945379776163259,-0.465446675889558,0.628938523751927,-0.358992342502987,0.517522391815625,-0.25931606823202,0.387217441731596
"229","spp_richness","2004",-0.017546318729979,0.279757466299548,-0.955357867469942,0.834703968761799,-0.702027651830111,0.52404052972356,-0.502588810920924,0.415435476446273,-0.330378026689621,0.286402409144625
"230","spp_richness","2005",-0.0781677002930884,0.254208127620009,-0.885221308772417,0.672628697417427,-0.622102670003211,0.414948037854027,-0.493678850931465,0.301892269384131,-0.374738216449611,0.20461713979527
"231","spp_richness","2006",-0.154830862641573,0.307731944956538,-1.19061957910234,0.743192258721572,-0.800050866867579,0.448545749551036,-0.65129478727536,0.337410825887303,-0.525089874947302,0.198653780895583
"232","spp_richness","2007",-0.192004690939494,0.33281136005148,-1.49467770456978,0.645652831218108,-0.946626594316908,0.388577167764811,-0.779704419817848,0.280216990125734,-0.604923482128472,0.172908574389637
"233","spp_richness","2008",-0.127564393413675,0.295546250637915,-1.1016761242485,0.601243596263885,-0.816361977147965,0.378388557287388,-0.655963098558309,0.286017551010118,-0.496965403763773,0.19512264505823
"234","spp_richness","2009",-0.042406954659977,0.283080885785298,-0.936813586659119,0.754964172109682,-0.694800574002977,0.446325446402378,-0.552317704948314,0.356911771412712,-0.403154715477224,0.272144126469678
"235","spp_richness","2010",0.0306071512336905,0.241882642579796,-0.80389452748027,0.708576283577514,-0.475457035349486,0.484667023336749,-0.375993115349161,0.394219533625232,-0.268448038915542,0.313171373228966
"236","spp_richness","2011",0.0574652955952774,0.338145122466629,-0.999411306129912,0.952527391122374,-0.691062750986993,0.68469423093664,-0.527623503489946,0.575503781477214,-0.365488634664092,0.452988348023981
"237","spp_richness","2012",0.0703419387863524,0.376660550245494,-1.01027205918482,1.12907057994145,-0.729612709438886,0.817137022559066,-0.566893812128857,0.661930744899836,-0.419488090151547,0.510019142500013
"238","spp_richness","2013",-0.0115449615840786,0.428627536795499,-1.1930762899768,1.44342442982597,-0.801160283388069,0.945654843806896,-0.656943461237057,0.709036268269837,-0.502387479702719,0.50897433409613
"239","spp_richness","2014",-0.359615875628983,0.43844103809328,-1.61575708107296,1.15682789844188,-1.17383473174408,0.596504752012447,-1.01060934047907,0.399342005498704,-0.84507242268489,0.168414727147248
"240","SppRich_nativeSpp","1977",0.934825994656097,1.79367232593031,-4.04988313961668,6.03657085186587,-2.7926906266237,4.50857527592308,-2.09472067319143,3.91212117586295,-1.24859236122506,3.18265387190711
"241","SppRich_nativeSpp","1978",0.70028847724856,1.67704535909315,-4.28910130046752,5.55018132450763,-2.76179171860723,4.02025262819175,-2.11020409269524,3.41247821468881,-1.3573152886567,2.71634574843859
"242","SppRich_nativeSpp","1979",0.564564676148898,1.63126032837122,-4.7392959123201,5.06764792656318,-2.82033844008532,3.88057147554869,-2.14621458994334,3.22272362273646,-1.40924467692817,2.52414246356513
"243","SppRich_nativeSpp","1980",0.265621996588879,1.55535626050156,-4.50377418739685,4.68563683049554,-3.04019999691754,3.51769741521977,-2.42006510940302,2.77525065388293,-1.63747444894112,2.10876335886579
"244","SppRich_nativeSpp","1981",0.15996022790942,1.59226552483847,-4.57625071661448,4.68176757047984,-3.27666259847632,3.41729485308317,-2.6477149549469,2.74160441732183,-1.79147279432446,2.09597068226168
"245","SppRich_nativeSpp","1982",0.0733776282201988,1.58112097912637,-4.27357114751879,4.36683238356913,-3.17947552831789,3.20371145556846,-2.74465391355868,2.60756919387914,-2.01806499805982,1.95957163198781
"246","SppRich_nativeSpp","1983",0.230428987121983,1.69104578797234,-5.41827846662657,5.00422550852662,-3.49661499280079,3.61149939487598,-2.69781402780456,2.89993359415983,-1.78493855323365,2.2316817269754
"247","SppRich_nativeSpp","1984",0.670537424082262,1.51519063354557,-4.59291453784996,4.87151128689902,-2.54834275005377,3.51732200953861,-1.81580030103625,3.05816026643297,-1.16800240725799,2.44065603733268
"248","SppRich_nativeSpp","1985",0.707510721266996,1.48362595038553,-4.59020131936969,5.34965404010701,-2.43128787403935,3.64935943654144,-1.75687806028983,2.99279701869179,-1.06791427407246,2.35655817207253
"249","SppRich_nativeSpp","1986",0.59271583050145,1.42603372225949,-3.70604977148116,4.6927370910238,-2.44181018384849,3.57806564010909,-1.85046943194894,3.00081766713902,-1.15471884705169,2.30726758437361
"250","SppRich_nativeSpp","1987",1.20219059154977,1.53256280276046,-3.51847300425282,5.6108893980446,-2.18284189069727,4.26873399671353,-1.48708056686775,3.60991323834162,-0.679105038107725,2.95628420001259
"251","SppRich_nativeSpp","1988",0.413115111935395,0.813699458258006,-2.25500099581033,2.77775898437055,-1.47638134272005,2.07013421834602,-0.958962882727344,1.72518209970116,-0.535738893893599,1.37318388930568
"252","SppRich_nativeSpp","1989",0.000938514040738853,0.424549479760576,-1.34927881290731,1.47183984220494,-0.835447719791195,0.945691947050663,-0.619217104983853,0.736061500185422,-0.446293963488311,0.503895878905898
"253","SppRich_nativeSpp","1990",0.0727682963716487,0.517360631355829,-1.6622318506873,1.65983281773893,-0.980025737499414,1.14386800090579,-0.728603113704726,0.910927246339216,-0.505987020395376,0.66780611277383
"254","SppRich_nativeSpp","1991",-0.25854141914159,0.462311582956322,-1.69419925285891,1.21022808133583,-1.25157987662601,0.756140929319217,-1.0098794239456,0.51825545280596,-0.782766835653366,0.298246599684427
"255","SppRich_nativeSpp","1992",0.256302683202126,0.533593644834611,-1.17404146361194,1.84337386657606,-0.692461885089732,1.62785335180421,-0.491745727128932,1.25124145642108,-0.332574060340898,0.928648603713206
"256","SppRich_nativeSpp","1993",0.361937615476593,0.554552724911182,-1.1274697232035,2.30878638764548,-0.684560327217169,1.59700198635139,-0.467481732701569,1.29778694955423,-0.263252798167846,1.01791979948254
"257","SppRich_nativeSpp","1994",0.432548179740188,0.492193510802184,-0.865325755982649,2.01328883477166,-0.49791561926965,1.50745539399265,-0.329276446181666,1.25642136236854,-0.140360837852566,1.04005783210966
"258","SppRich_nativeSpp","1995",0.164645716547436,0.465716292193224,-1.27237836633901,1.4868625579202,-0.823884829658955,1.04957939460174,-0.611063667885711,0.857757868302867,-0.416906485619273,0.691012999338536
"259","SppRich_nativeSpp","1996",0.332155908166786,0.296359491924673,-0.573849133699494,1.18556789577396,-0.302747129284114,0.93391782291475,-0.175582858190001,0.78896096870444,-0.0197018934271354,0.670106378033225
"260","SppRich_nativeSpp","1997",0.249969913268822,0.267930238678259,-0.728566594571481,1.10844008151226,-0.366073631864087,0.765008538633715,-0.218321140772424,0.637315341620351,-0.0588641270631187,0.539454975487676
"261","SppRich_nativeSpp","1998",0.133615371845344,0.302237941025135,-0.745254310458203,1.00895563635027,-0.47728608688813,0.751484022208603,-0.36509813963604,0.614697665900453,-0.233400551032686,0.493065399037731
"262","SppRich_nativeSpp","1999",-0.0096345918733386,0.336427893075761,-0.970149984864657,1.19586829823645,-0.694903633440802,0.619426117285247,-0.552639269760901,0.505604275644427,-0.409049140683322,0.369480831368241
"263","SppRich_nativeSpp","2000",-0.00885809090258538,0.317054032286685,-1.02214967667415,0.818088811820558,-0.664419344188893,0.626775146909726,-0.533139905067964,0.493056371005131,-0.400809547764257,0.361781442592506
"264","SppRich_nativeSpp","2001",-0.218442739670828,0.289838073023752,-1.15130786634237,0.672433047012986,-0.825617529514487,0.365677828672594,-0.715952361601395,0.213405220270664,-0.573257969506667,0.110368527178138
"265","SppRich_nativeSpp","2002",-0.117888039163512,0.318469271114795,-1.0842446928566,0.86229639966191,-0.777992548495319,0.517192629961238,-0.641274099891217,0.380747846570797,-0.494898647508304,0.255939696019351
"266","SppRich_nativeSpp","2003",-0.0826137500093165,0.37465430195038,-1.1884122563675,1.20531002478158,-0.798735025315269,0.744953240249,-0.641419959069208,0.540625039213273,-0.492559479474151,0.365922101022689
"267","SppRich_nativeSpp","2004",-0.0674342092244503,0.394188109553327,-1.31434545290176,1.161507069164,-0.88195641639565,0.743538457704282,-0.694251198086429,0.592349609764372,-0.530368188742648,0.410917967596497
"268","SppRich_nativeSpp","2005",-0.191048714995679,0.301583231777251,-1.04400271483267,0.740191599436039,-0.806624673013768,0.431149037489676,-0.678185116236059,0.300020721277551,-0.558581382775036,0.162723629095247
"269","SppRich_nativeSpp","2006",-0.274441539903654,0.311503574546922,-1.24459915911821,0.632076857175953,-0.942515853138361,0.345386883690933,-0.787477773748741,0.215248386797644,-0.648630189830008,0.0955705948040441
"270","SppRich_nativeSpp","2007",-0.366995476326988,0.345504954720784,-1.48749046129839,0.586785783718936,-1.14185026909449,0.247102304797303,-0.992149315050819,0.132067088131849,-0.805247660059193,0.0197983831647621
"271","SppRich_nativeSpp","2008",-0.297426060096281,0.304968509979961,-1.15123225515494,0.428850046740712,-1.01622470214999,0.193317157545446,-0.890511054382021,0.0970284876443802,-0.735843104518491,0.0176234221417496
"272","SppRich_nativeSpp","2009",-0.117428790660878,0.426908937707199,-1.54985199270932,1.22306801749385,-1.09242509059021,0.760705952733013,-0.843057429750457,0.54530954403386,-0.603091442080833,0.327859951487802
"273","turnover","1990",-0.00461982339487272,0.0168129961004672,-0.0646428267404867,0.0538204904975791,-0.0365318517746258,0.0338866365222171,-0.0283016109080516,0.0231731396848691,-0.022007900330395,0.0143949653870716
"274","turnover","1991",-0.00396756258511789,0.0109280263132482,-0.0399144294233019,0.0327887555475919,-0.0246816823370251,0.0220294568033077,-0.0197825254024088,0.015826756734203,-0.0154914879100694,0.00894025018068635
"275","turnover","1992",-0.0026202422663053,0.00752111565499277,-0.0279796735029549,0.0205445684953115,-0.0185696986455672,0.0128208214509982,-0.0152050195782707,0.00874349046822197,-0.0111857130471581,0.00562885467792463
"276","turnover","1993",-0.0101499280823247,0.00607058520062786,-0.0305578196046011,0.00777172904690851,-0.0234010489207665,0.00208174141390505,-0.0200004170619073,-0.000571105536138274,-0.0171617956170318,-0.00302538980990742
"277","turnover","1994",-0.00338470804600398,0.00534238474427873,-0.0207713958929704,0.0139987302276115,-0.0140805289699033,0.00766405196685046,-0.0115140647443309,0.00512044368016093,-0.00934200057501922,0.00283041138562321
"278","turnover","1995",0.000939206406656759,0.00551263998447407,-0.019293778901464,0.0181433183762897,-0.010328826251188,0.0120104507907279,-0.00754856000694698,0.00958178247402106,-0.00523526337724871,0.00738439119956113
