"","site","ppt_Est"
"904",107000220,2.56986884672975
"905",107000221,1.44050067541342
"906",107000222,0.970861311067147
"907",107000223,2.51616589238941
"908",107000224,0.439142585944975
"909",107000225,5.71841469213164
"910",107000226,0.826849145107013
"911",107000227,0.820213606726714
"912",107000228,4.86679324836067
"913",107000229,1.92368478405922
"914",107000230,0.534698237617881
"915",107000231,1.68671344540412
"916",107000232,4.28333424397619
"917",107000233,2.95933478229998
"918",107000234,2.5730204826499
"919",107000235,5.39561691921975
"920",107000236,4.60662555055676
"921",107000237,0.782222348353796
"922",107000238,1.72008847944704
"923",107000239,1.70374922807205
"924",107000240,2.58280323708316
"925",107000241,1.01527309557497
"926",107000242,-0.0881772143459228
"927",107000243,0.590568564812738
"928",107000244,-0.564219432377462
"929",107000245,-1.67387872903813
"930",107000246,-0.538984704102526
"931",107000247,0.68246163395926
"932",107000248,-1.88963283138263
"933",108000001,-1.04684563918677
"934",108000002,-9.10291539916814
"935",108000003,-0.204927595451931
"936",108000004,-0.112955401683324
"937",108000005,-1.02695908822146
"938",108000006,-1.5834956029562
"939",108000007,1.03797555114221
"940",108000008,2.96825753975148
"941",108000009,2.97863319293079
"942",108000010,4.1165591539957
"943",108000011,2.3907306202744
"944",108000012,3.76197487910875
"945",108000013,3.21405302924391
"946",108000014,-5.79482323946603
"947",108000015,3.28983564016008
"948",108000016,1.79594862493515
"949",108000017,0.00652245989845305
"950",108000019,-4.44262916107113
"951",108000020,-2.12612047519735
"952",108000021,4.5809712212553
"953",108000022,-2.29389685830554
"954",108000024,-1.34398053623453
"955",108000025,3.69895291607012
"956",108000026,-2.27742737954476
"957",108000027,-1.73664161795114
"958",108000028,-2.50435658781495
"959",108000029,0.863581756905051
"960",108000030,-1.45225149244946
"961",108000031,-0.754431209802218
"962",108000032,3.68322047517204
"963",108000033,2.21665787479595
"964",108000034,3.59717875560421
"965",108000035,3.90169914232625
"966",108000036,3.70874882652208
"967",108000037,3.33187030532714
"968",108000038,2.45239678166804
"969",108000039,3.74312739757988
"970",108000040,3.69603241303883
"971",108000041,3.91278656100063
"972",108000042,3.66466962353698
"973",108000043,2.92422338005851
"974",108000044,2.85056928157655
"975",108000045,3.45462452685116
"976",108000046,3.48069632440739
"977",108000047,3.63825329700444
"978",108000049,2.58960124192176
"979",108000050,2.62555016148724
"980",108000051,5.73884799398416
"981",108000052,-0.0319594096859082
"982",108000053,2.91615354638798
"983",108000054,-0.165465625494616
"984",108000056,0.208587770197685
"985",108000057,0.863959505125233
"986",108000058,-6.57418560062622
"987",108000059,2.28838163894444
"988",108000060,3.43479701841201
"989",108000061,2.93824586230329
"990",108000062,3.61241251700629
"991",108000063,0.257742447319106
"992",108000064,3.28345262716865
"993",108000065,3.5658743378773
"994",108000066,3.80763162109186
"995",108000067,3.220105438081
"996",108000068,3.35331224448765
"997",108000069,2.41593879852648
"998",108000070,3.18796929424016
"999",108000071,0.99799369422685
"1000",108000072,3.81642172588085
"1001",108000073,3.61096541900853
"1002",108000074,3.80483214287259
"1003",108000075,-0.0407110347742456
"1004",108000076,-0.806723512972049
"1005",108000077,-0.289433874815043
"1006",108000078,4.68908469250368
"1007",108000079,-2.87163238565366
"1008",108000080,2.4821963335261
"1009",108000081,3.92957103935626
"1010",108000082,3.61073548062572
"1011",108000083,2.16565287296553
"1012",108000084,2.99567851297951
"1013",108000085,13.4409970120256
"1014",108000086,5.39334318447812
"1015",108000087,15.4146495639972
"1016",108000088,7.77266367964754
"1017",108000089,2.66050415105685
"1018",108000090,2.19160961933359
"1019",108000091,5.63945537951381
"1020",108000092,4.20259432089312
"1021",108000093,6.67962797524542
"1022",108000094,-0.0174276459561806
"1023",108000095,0.0251103527730268
"1024",108000096,1.39243748520173
"1025",108000097,-5.08880098763737
"1026",108000098,1.98125801629827
"1027",108000099,1.13844138572553
"1028",108000100,1.33491302946048
"1029",108000101,-10.5699795954872
"1030",108000102,-5.9819994224031
"1031",108000103,3.53670398518816
"1032",108000104,0.260104967797572
"1033",108000106,1.32049510920746
"1034",108000107,-1.72497771614495
"1035",108000108,-0.609946910022022
"1036",108000109,-0.58915333244482
"1037",108000110,-0.570652866007751
"1038",108000111,-0.733994318148109
"1039",108000112,-0.737989161113588
"1040",108000113,-0.808278563881029
"1041",108000114,-0.393396272624551
"1042",108000115,-0.129118673326076
"1043",108000116,-6.69082236635644
"1044",108000117,-0.116245070627001
"1045",108000118,-0.184466288240698
"1046",108000119,-0.133068490730403
"1047",108000120,-0.191248208473136
"1048",108000121,-0.135630271740279
"1049",108000122,-0.013940302785274
"1050",108000123,-6.04882200189585
"1051",108000124,0.350271214506655
"1052",108000125,-5.59824095577784
"1053",108000126,-5.67838957366331
"1054",108000127,-16.0583698897605
"1055",108000128,-9.75228761487063
"1056",108000129,-0.00458857197626919
"1057",108000130,0.489979050553635
"1058",108000131,-4.32326409787122
"1059",108000132,-4.37263390369179
"1060",108000133,-3.74084160335618
"1061",108000134,0.573973429463257
"1062",108000135,0.662451316766207
"1063",108000136,0.505147984002774
"1064",108000137,0.555905578139667
"1065",108000138,0.484670456778074
"1066",108000139,10.5127980254342
"1067",108000142,-0.388000960797239
"1068",108000143,4.45248685675059
"1069",108000144,3.22472255360253
"1070",108000145,3.73800033503034
"1071",108000146,3.59912546231502
"1072",108000147,3.37006785106183
"1073",108000148,3.40247093675245
"1074",108000149,2.21832047530261
"1075",108000150,-5.12788522583483
"1076",108000151,-9.86171087790937
"1077",108000152,-6.51834788548009
"1078",108000153,6.07257679434212
"1079",108000156,1.21146400720998
"1080",108000159,-3.21809720409779
"1081",108000162,0.401422371401312
"1082",108000164,-0.408653985953687
"1083",108000165,-2.34126542539669
"1084",109000001,6.2852474100343
"1085",109000002,3.15334364195323
"1086",109000003,0.00134045871209881
"1087",109000004,0.419620399823098
"1088",109000005,0.150761593660172
"1089",109000006,25.3174564519187
"1090",109000007,3.09522828453693
"1091",109000008,-0.128405120769052
"1092",109000009,-1.23425450597098
"1093",109000010,-6.14773239432974
"1094",109000011,8.64754445047214
"1095",109000012,3.84651275391977
"1096",109000013,8.58111311180356
"1097",109000014,3.16718359256063
"1098",109000015,5.4897063048035
"1099",109000016,5.66032210349722
"1100",109000022,-4.30565207675904
"1101",109000024,-2.63714930665746
"1102",109000026,2.3824353163076
"1103",109000027,0.170034805838963
"1104",109000029,-6.08486499306655
"1105",109000030,2.15760369717743
"1106",109000031,2.78741100106612
"1107",109000032,-3.42588397332445
"1108",109000033,2.15551265014705
"1109",109000034,-5.63080662633617
"1110",109000035,1.28952030673285
"1111",109000036,3.69639715303378
"1112",109000037,2.95556375886756
"1113",109000038,-2.84599417249893
"1114",109000039,1.48865523830482
"1115",109000040,-2.9229686696451
"1116",109000041,2.21433931988841
"1117",109000042,0.969224927132803
"1118",109000043,0.859140601854648
"1119",109000044,5.65412944890974
"1120",109000045,3.50786941268965
"1121",109000046,1.26274973681052
"1122",109000047,2.55891060078766
"1123",109000048,0.462510079815502
"1124",109000049,9.20227487817539
"1125",109000050,9.05837819747241
"1126",109000051,5.87031073234629
"1127",109000053,-0.957837255937093
"1128",109000054,-5.70051956422857
"1129",109000055,11.158112268016
"1130",109000056,-3.07492615474765
"1131",109000057,1.8525865736484
"1132",109000058,-6.44280078769009
"1133",109000059,3.20614703466769
"1134",109000060,-0.520262850358282
"1135",109000061,-0.00331349699753635
"1136",109000062,-1.7950931841721
"1137",109000063,-0.31452750063654
"1138",109000064,3.41775250106889
"1139",109000065,-0.551587267943556
"1140",109000066,-1.04953719455817
"1141",109000067,0.740053513112103
"1142",109000068,-1.21779032514488
"1143",109000069,-5.01134811272446
"1144",109000070,3.0008891822476
"1145",109000071,-5.91663224680597
"1146",109000072,2.63682742411833
"1147",109000073,-0.898734547048542
"1148",109000074,-13.9490186867453
"1149",109000075,-1.52187092727552
"1150",109000076,-1.3643291418896
"1151",109000077,-17.2071650844256
"1152",109000078,-0.711587602913546
"1153",109000079,-0.864429165087719
"1154",109000080,-0.925911174313375
"1155",109000081,-4.6675548810473
"1156",109000082,0.532742034850331
"1157",109000083,8.70812286228182
"1158",109000084,0.44255224737188
"1159",109000085,1.66012919335585
"1160",109000086,-5.81274409813969
"1161",109000087,2.52544957224401
"1162",109000088,2.18504672881697
"1163",109000089,1.48979760047123
"1164",109000090,1.2130676155541
"1165",109000091,4.65602541227205
"1166",109000092,2.39227839317719
"1167",109000093,-4.10729112717787
"1168",109000094,1.99327569272369
"1169",109000095,-2.925352214037
"1170",109000096,-10.5435107565574
"1171",109000097,-6.66491704327524
"1172",109000098,2.01455935096437
"1173",109000099,1.60922138653349
"1174",109000100,-3.55085291945633
"1175",109000101,5.19919001944293
"1176",109000102,2.80334369141697
"1177",109000103,1.67136577945345
"1178",109000104,-3.84982550071865
"1179",109000105,6.09132127292938
"1180",109000106,7.02298518713986
"1181",109000107,5.28296571358346
"1182",109000108,2.70737940672165
"1183",109000109,1.69255029874123
"1184",109000110,9.32254422248583
"1185",109000111,5.8786882968401
"1186",109000112,3.35531684549457
"1187",109000113,7.92481218642681
"1188",109000114,4.36146846359463
"1189",109000115,8.00939969722129
"1190",109000116,7.99564975549203
"1191",109000117,-5.56636219443954
"1192",109000118,3.24111186769033
"1193",109000119,5.34123537513024
"1194",109000120,3.09827851532543
"1195",109000121,-0.219381259809318
"1196",109000122,2.59234081030961
"1197",109000123,4.01812775699517
"1198",109000124,-3.93372997456419
"1199",109000125,-3.48205845503029
"1200",109000126,-5.12135886592003
"1201",109000127,6.10308780189728
"1202",109000128,2.51259325374233
"1203",109000129,1.67046680375435
"1204",109000130,5.06743801883071
"1205",109000131,5.71899485980252
"1206",109000132,4.33173417337806
"1207",109000133,4.40632804424986
"1208",109000134,2.91233420581143
"1209",109000135,4.43067696622435
"1210",109000136,-1.43112230808845
"1211",109000137,6.3785004914905
"1212",109000138,6.29866218802968
"1213",109000139,-3.0393857335972
"1214",109000140,4.85886840636238
"1215",109000141,-3.87726002074098
"1216",109000142,1.53644677008788
"1217",109000143,-2.49941176324659
"1218",109000144,1.75768465892026
"1219",109000145,5.59637329976088
"1220",109000146,1.47588295564914
"1221",109000147,-1.19656519160926
"1222",109000148,9.17099782437695
"1223",109000149,-2.70520185417626
"1224",109000150,3.57726822243805
"1225",109000151,11.1645828526801
"1226",109000152,1.08847099080058
"1227",109000153,3.30750491131809
"1228",109000154,-7.68704143525315
"1229",109000155,-16.0336383374416
"1230",109000156,6.36208308174123
"1231",109000157,3.39691267886845
"1232",109000158,4.03943395934025
"1233",109000159,2.44759436000419
"1234",109000160,3.18871424437729
"1235",109000161,0.985447523568731
"1236",109000162,5.68743789571614
"1237",109000163,-1.84586226437269
"1238",109000164,1.40022699222688
"1239",109000165,2.95802029749787
"1240",109000166,1.9403094188392
"1241",109000167,-2.78583239134718
"1242",109000168,2.17222716412334
"1243",109000169,7.3538199319052
"1244",109000170,1.33409556990705
"1245",109000171,-1.02677157087151
"1246",109000172,-3.35887201704604
"1247",109000173,-0.00807684036970364
"1248",109000174,2.91452094904651
"1249",109000175,6.48050842138332
"1250",109000176,-0.102115452216899
"1251",109000177,-0.51882869559148
"1252",109000178,-1.46344485381398
"1253",109000179,1.04375082224781
"1254",109000180,-3.71136390650384
"1255",109000181,2.93189088398355
"1256",109000182,-0.777520057665201
"1257",109000183,-1.73305078391105
"1258",109000184,1.15494972308275
"1259",109000185,1.58075573803383
"1260",109000186,-1.30002141235918
"1261",109000187,0.798222769917231
"1262",109000188,-2.00255106078258
"1263",109000189,-2.06274039495544
"1264",109000190,1.11694201161515
"1265",109000191,-2.59326674302338
"1266",109000192,-1.34754514999583
"1267",109000193,-0.64883100750989
"1268",109000195,-0.400478524781278
"1269",109000197,-0.726597325242103
"1270",109000198,-0.397163383127135
"1271",109000199,-0.879952162607326
"1272",109000200,2.3081080546551
"1273",109000201,-0.191043553857465
"1274",109000202,-1.39297417361165
"1275",109000203,1.60315576863312
"1276",109000204,-3.25933481404616
"1277",109000205,2.18648238131021
"1278",109000206,1.76868200413405
"1279",109000207,-4.02396550637333
"1280",109000208,-3.23917681758744
"1281",109000209,-0.627954921199841
"1282",109000210,-1.96850211176118
"1283",109000211,-0.512535196493589
"1284",109000212,1.25508611030984
"1285",109000213,0.0762593155307225
"1286",109000214,-1.37378970905804
"1287",109000215,0.626820950180551
"1288",109000216,2.05591275966387
"1289",109000217,1.43327070478742
"1290",109000218,1.33939425707818
"1291",109000219,-0.722003257199525
"1292",109000220,2.62571453923445
"1293",109000221,-0.647842270132303
"1294",109000222,-1.82293580427814
"1295",109000223,-0.257555585795178
"1296",109000224,2.66782263587901
"1297",109000225,-1.7018190751282
"1298",109000226,-0.0229629576093494
"1299",109000227,2.85012313025824
"1300",109000228,-0.227378025352959
"1301",109000229,0.161961191480126
"1302",109000230,-1.90672649322954
"1303",109000231,1.49325615476471
"1304",109000232,1.18541264971636
"1305",109000233,2.56904348675377
"1306",109000234,0.449826026579044
"1307",109000235,-3.19063712172276
"1308",109000236,-2.04901606766527
"1309",109000237,-1.43353921101106
"1310",109000238,1.98645324749164
"1311",109000239,1.25703819761252
"1312",109000240,1.96187494280531
"1313",109000241,0.306384203310229
"1314",109000242,-0.595748619512148
"1315",109000243,-0.820809030028798
"1316",109000244,-2.09133917338435
"1317",109000245,1.67186764189112
"1318",109000246,-3.04482760475656
"1319",109000247,-1.43896139965525
"1320",109000248,-0.206416621950709
"1321",109000250,-0.528558630679304
"1322",109000251,-1.07001083438425
"1323",109000252,0.956960220198946
"1324",109000253,-0.676308167198004
"1325",109000254,-0.910641189147075
"1326",109000255,2.60164521512168
"1327",109000256,3.47709445137793
"1328",109000257,4.72885285274967
"1329",109000258,2.96416761959508
"1330",109000259,0.452660279100026
"1331",109000260,-1.40079717174018
"1332",109000261,-1.47767218371595
"1333",109000262,-1.263566595664
"1334",109000263,0.715652851551304
"1335",109000264,0.275788775786796
"1336",109000265,1.67475740357269
"1337",109000266,4.77142649900387
"1338",109000267,-1.31330751626384
"1339",109000268,-7.37357067062097
"1340",109000269,1.90082637881112
"1341",109000270,-0.428616642433026
"1342",109000271,-2.23572153084687
"1343",109000272,0.716472206928738
"1344",109000273,1.17437796687597
"1345",109000274,-1.73655511878754
"1346",109000275,-3.88111512407543
"1347",109000276,-2.32777469211645
"1348",109000277,-2.98291149844204
"1349",109000278,1.2839271867189
"1350",109000279,-0.774064980928208
"1351",109000280,-3.48563408076211
"1352",109000281,3.79937271638622
"1353",109000282,3.80443993365056
"1354",109000283,1.53921008235663
"1355",109000284,4.71691357698562
"1356",109000285,-1.59396589707585
"1357",109000286,2.68583058021751
"1358",109000287,0.00859279825564217
"1359",109000288,3.05809608358032
"1360",109000289,-1.00239541531157
"1361",109000290,3.78502968566891
"1362",109000291,-3.20236834122752
"1363",109000292,1.24028718817913
"1364",109000293,0.391432360323374
"1365",109000294,-3.46089052095036
"1366",109000295,-3.22468167500605
"1367",109000296,3.71259368129446
"1368",109000297,7.56713954461287
"1369",109000298,-0.655239853243135
"1370",109000299,6.6165173823106
"1371",109000300,-3.10533131733116
"1372",109000301,5.89563831029463
"1373",109000302,3.55163027977197
"1374",109000303,7.48734244704824
"1375",109000304,2.69412491145338
"1376",109000305,-0.425576094765684
"1377",109000306,0.147291548767805
"1378",109000307,-3.14940904686735
"1379",109000308,3.10904908284701
"1380",109000309,-1.9973711999186
"1381",109000310,-1.08980588637805
"1382",109000311,-0.226792905702684
"1383",109000312,6.00374524190816
"1384",109000313,-2.80122257826063
"1385",109000314,-0.0306207682577072
"1386",109000315,3.43885104219384
"1387",109000316,4.24094818420374
"1388",109000317,5.36691759295857
"1389",109000318,-11.8403693466611
"1390",109000319,3.42336237456877
"1391",109000320,1.59063364907806
"1392",109000321,0.449731425389549
"1393",109000322,1.81323821036779
"1394",109000323,-3.12968793532114
"1395",109000324,1.62625777980397
"1396",109000325,2.73264267934088
"1397",109000326,4.30934401464956
"1398",109000327,2.22728728926365
"1399",109000328,0.764720735085758
"1400",109000329,2.36872976137072
"1401",109000330,-2.46364825227279
"1402",109000331,-0.0389279127533477
"1403",109000332,0.198708001632963
"1404",109000333,0.122306061251668
"1405",109000334,-5.52983062463085
"1406",109000335,-0.372926188393629
"1407",109000336,-0.349230363066802
"1408",109000337,-2.01967913075919
"1409",109000338,0.735959846222115
"1410",109000339,-1.03483367795341
"1411",109000340,-5.47869607638544
"1412",109000341,3.82218810455785
"1413",109000342,-0.183216946379425
"1414",109000343,-11.0510577479213
"1415",109000344,1.48468780751026
"1416",109000345,4.1481034282974
"1417",109000346,0.137623412720773
"1418",109000347,1.20868340300651
"1419",109000348,2.8375918468676
"1420",109000349,-0.383078859615426
"1421",109000350,-5.65715885294434
"1422",109000351,4.02131158937817
"1423",109000352,-0.326267678521894
"1424",109000353,2.71457469784988
"1425",109000354,-2.54954618840758
"1426",109000355,1.71155099758137
"1427",109000356,3.06024621015234
"1428",109000357,-2.62202576080509
"1429",109000358,1.68154931032894
"1430",109000359,-5.57686940275341
"1431",109000360,-5.60550683553785
"1432",109000361,3.79318258448506
"1433",109000362,-2.19133267635102
"1434",109000363,2.67194133247655
"1435",109000364,-1.66603377011487
"1436",109000365,-0.0466454793375193
"1437",109000366,-0.5410222925936
"1438",109000367,2.08337947748049
"1439",109000368,-1.08831134096204
"1440",109000369,-1.91545031814426
"1441",109000370,-0.542383064908599
"1442",109000374,-0.85257697854327
"1443",109000375,-4.71086205890428
"1444",109000376,-2.71443459710421
"1445",109000377,-2.34093305168735
"1446",109000378,-1.41493254158857
"1447",109000379,-1.71725826326302
"1448",109000380,-0.241452337230405
"1449",109000381,-2.41231135756265
"1450",109000382,-0.721190234879805
"1451",109000383,-3.91270029656767
"1452",109000384,-4.04962125787307
"1453",109000385,-1.15827798656724
"1454",109000386,1.88386204140408
"1455",109000387,6.68133338187209
"1456",109000389,-2.81924667790973
"1457",109000390,2.72666479881713
"1458",109000392,2.29817560454439
"1459",109000393,-3.20536457823222
"1460",109000394,2.02210701506634
"1461",109000395,2.11252038178967
"1462",109000396,2.29347625061594
"1463",109000397,1.94690953463463
"1464",109000398,2.89316583789392
"1465",109000399,7.46615584765223
"1466",109000400,3.97147841817803
"1467",109000401,8.10407987568048
"1468",109000403,3.7940685709149
"1469",109000404,-0.713899525811813
"1470",109000405,-0.156933817116254
"1471",109000406,-1.24887987673889
"1472",109000407,-0.706789039977219
"1473",109000408,2.22794171210388
"1474",109000409,-0.410342071847694
"1475",109000410,-0.696179609360619
"1476",109000411,-4.8764436387714
"1477",109000418,-1.69149893897754
"1478",109000419,1.38881236517321
"1479",109000420,0.466444467635561
"1480",109000421,0.29382631903021
"1481",109000422,1.26776300884206
"1482",109000423,1.43276560672156
"1483",109000424,1.78529822815767
"1484",109000425,6.40007430017622
"1485",109000426,-1.06339725802913
"1486",109000427,0.124744082129949
"1487",109000428,0.798397681459566
"1488",109000429,-0.557415382078065
"1489",109000430,-5.02084908459562
"1490",110000001,4.49135113303107
"1491",110000002,4.94181011900439
"1492",110000003,4.18756185750383
"1493",110000004,4.19852912544264
"1494",110000005,4.218561015272
"1495",110000006,4.76363180615616
"1496",110000007,5.02877167915838
"1497",110000008,7.48821711371072
"1498",110000009,4.74491848776411
"1499",110000010,4.62879339703006
"1500",110000011,6.22431847144671
"1501",110000012,6.2223792124945
"1502",110000013,4.00740377831436
"1503",110000014,5.46205027881686
"1504",110000015,4.15344595392712
"1505",110000016,5.18437182937607
"1506",111000001,-1.12937416195069
"1507",111000002,-1.26848601374129
"1508",111000003,-0.393930649388995
"1509",111000004,0.839758250534186
"1510",111000005,0.631611143549449
"1511",111000006,1.33163990743707
"1512",111000007,1.26963970494044
"1513",111000008,4.21946774231401
"1514",111000009,20.5754214022623
"1515",111000010,20.5426534840898
"1516",111000011,20.5405652120852
"1517",111000012,21.3414450602354
"1518",111000013,19.8796084684824
"1519",111000014,19.5377088766031
"1520",111000015,19.051455948736
"1521",111000016,13.9658875475793
"1522",111000017,12.4818291635319
"1523",111000019,3.50274724282169
"1524",111000020,11.5759837450462
"1525",111000021,15.9540021880267
"1526",111000022,15.6510411777864
"1527",111000023,24.8387598245593
"1528",111000024,12.3469721465869
"1529",111000025,11.9666336118087
"1530",111000026,11.4001790631986
"1531",111000027,11.6575869411989
"1532",111000028,12.5290098243426
"1533",111000029,8.82841957270999
"1534",111000030,10.8471955202966
"1535",111000031,11.1980552320414
"1536",111000032,9.76127913630264
"1537",111000033,10.2482330609692
"1538",111000034,8.95417559855513
"1539",111000035,10.5565321647562
"1540",111000036,10.3972098768807
"1541",111000037,8.84020463046732
"1542",111000038,5.21189033251159
"1543",111000039,4.27657420447444
"1544",111000040,4.14401892674969
"1545",111000041,-12.0195781847531
"1546",111000042,3.61613763480694
"1547",111000043,3.40852491631192
"1548",111000044,3.83743386217805
"1549",111000046,5.40704186479268
"1550",111000047,3.5725698268894
"1551",111000048,4.1760560708047
"1552",111000049,5.64207552580417
"1553",111000050,5.25832768094155
"1554",111000051,5.22904403411735
"1555",111000052,4.06270464033452
"1556",111000053,5.36732819586863
"1557",111000054,-30.1914295989112
"1558",111000055,4.83432583785856
"1559",111000056,-2.29193315007333
"1560",111000057,4.98212167005899
"1561",111000058,5.11535123900394
"1562",111000059,4.99451688551428
"1563",111000060,4.2909968688178
"1564",111000061,6.52411598840857
"1565",111000062,5.94663347201005
"1566",111000063,5.61470937783819
"1567",111000064,5.6267329662231
"1568",111000065,4.7909618359504
"1569",111000066,6.15665961681674
"1570",111000067,7.30538831508019
"1571",111000068,5.67296161090129
"1572",111000069,6.3515969812577
"1573",112000001,-0.852591758501859
"1574",113000001,6.05550112770751
"1575",113000002,5.27305844945817
"1576",113000003,7.547529752845
"1577",113000004,-9.92438212810245
"1578",113000005,-15.1494170653265
"1579",114000001,6.28958321025699
"1580",114000002,1.52848663451709
"1581",114000003,2.69040907430791
"1582",114000004,5.44186499008035
"1583",114000005,1.16273022376006
"1584",114000006,6.45844830819072
"1585",114000007,8.18354378606747
"1586",114000009,10.2694282887864
"1587",114000010,24.9092374196057
"1588",114000011,4.44291044250218
"1589",114000012,23.5252112861915
"1590",114000013,16.5282944658895
"1591",114000014,3.83761626896672
"1592",114000015,2.69135562854327
"1593",114000016,1.20145765613967
"1594",114000017,-0.331498594060096
"1595",114000018,-1.1317943182298
"1596",114000019,0.252811144194165
"1597",114000020,3.80768732048455
"1598",114000021,-0.888458774424119
"1599",114000022,-5.04266811392244
"1600",114000023,15.6779345950694
"1601",114000024,15.2041200812406
"1602",114000025,-2.05717293569792
"1603",114000028,2.70989085615404
"1604",114000029,2.57093145370901
"1605",114000030,2.9403508985052
"1606",114000031,-14.1922617053101
"1607",114000032,-4.62125658198874
"1608",114000033,-4.05091028268294
"1609",114000034,-2.37917519304359
"1610",114000035,-5.00047878386522
"1611",114000036,-15.0365782524973
"1612",114000037,-12.3443549111264
"1613",114000038,-10.3193570570211
"1614",114000039,-4.62329292872601
"1615",114000040,0.0868537904359974
"1616",114000041,1.67389070181
"1617",114000042,2.93309670407436
"1618",114000043,-3.88916622392927
"1619",114000044,-3.97616105582202
"1620",114000045,-1.15137976462119
"1621",114000046,1.92089554120314
"1622",114000047,6.7456409302367
"1623",114000048,2.47856805500125
"1624",114000049,0.108780655254365
"1625",114000050,-1.78717261692249
"1626",114000051,-6.13912162964737
"1627",114000052,-5.43220056725878
"1628",114000054,-5.19726497587883
"1629",114000055,7.91504391652534
"1630",114000056,-8.2636794188501
"1631",114000057,-10.2032847410419
"1632",114000058,3.29153980786674
"1633",114000059,-0.616394847745495
"1634",114000061,4.64966223944931
"1635",114000062,4.00850880062384
"1636",114000063,3.86288336942069
"1637",114000064,-4.39268030316905
"1638",114000065,3.25608824286368
"1639",114000066,-2.77609417088058
"1640",114000067,-3.38149617279849
"1641",114000068,-4.96335641602679
"1642",114000069,-5.91649480820547
"1643",114000070,1.78794094552405
"1644",114000071,-5.10335519910171
"1645",114000072,11.7261963142936
"1646",114000073,-13.6658103631996
"1647",114000074,-2.0975126250621
"1648",114000075,-3.17836883938914
"1649",114000076,-13.7199036184856
"1650",114000077,-7.29244071261844
"1651",114000078,1.51866532950514
"1652",114000080,-2.38184901549721
"1653",114000081,-0.846295507948901
"1654",114000082,-3.53230940712028
"1655",114000083,-4.86195096592171
"1656",114000084,-2.22528479418734
"1657",114000085,-4.00664132474966
"1658",114000086,-0.44222742506043
"1659",114000087,-4.54844355601188
"1660",114000088,-4.07343857630655
"1661",114000089,-4.1478685407193
"1662",114000090,-4.00961773815682
"1663",114000091,-2.08571292825572
"1664",114000092,-5.40058162276215
"1665",114000093,0.194868268834881
"1666",115000001,0.00140133793163134
"1667",115000002,0.118236370206321
"1668",116000004,1.63036453354417
"1669",116000007,-2.39137910182409
"1670",117000001,0.259416321502475
"1671",117000002,-3.33624661588651
"1672",117000003,-2.07227211396649
"1673",117000004,-2.92984869988639
"1674",117000005,-2.66915420917844
"1675",117000006,-0.729817140378219
"1676",117000007,-0.319118427142603
"1677",117000008,-0.81091261269056
"1678",117000009,-0.234653046041752
"1679",117000010,-0.298603498148005
"1680",117000011,0.780089155356353
"1681",117000012,-0.940616552493957
"1682",117000013,-0.11836355747198
"1683",117000014,0.658957167084041
"1684",117000015,0.300131725418519
"1685",117000016,-0.312127414531011
"1686",117000017,-0.305886736641685
"1687",117000018,-3.71953350057806
"1688",117000019,-0.516399171587711
"1689",117000020,0.266228314878492
"1690",117000021,-0.154317117787522
"1691",117000022,-0.0384855763813834
"1692",117000023,-4.60870899595187
"1693",117000024,-1.16718005828777
"1694",117000025,-0.707998493835382
"1695",117000027,7.69195571571213
"1696",117000028,-5.88932512935935
"1697",117000029,-4.45769420161364
"1698",117000030,-7.32038955305086
"1699",117000031,-6.71090878801486
"1700",117000032,-3.92434937616034
"1701",117000033,-7.33812279149108
"1702",117000034,-2.43930600271885
"1703",117000035,-10.1982168033987
"1704",117000036,8.02969461650606
"1705",117000037,-1.68697073732269
"1706",117000038,-6.67527518284185
"1707",117000039,-0.565139283270149
"1708",117000040,-9.80395296829161
"1709",117000041,-7.25276294820729
"1710",117000042,-6.61979137889514
"1711",117000043,-7.43644701786046
"1712",117000044,-7.25477819750467
"1713",117000045,-7.19488393767699
"1714",117000047,0.126658167466172
"1715",117000048,-0.452472523812837
"1716",117000049,0.430903221511416
"1717",117000051,0.0526812041365214
"1718",117000052,-0.327595103963013
"1719",117000053,-0.0566259176371858
"1720",117000054,-4.24533029794112
"1721",118000004,-3.42022038316177
"1722",119000001,2.56852903297381
"1723",119000002,2.3376700888162
"1724",119000003,2.57198941869381
"1725",119000004,2.54430854354377
"1726",119000005,2.47997234214703
"1727",119000006,2.5491126740659
"1728",119000007,2.58333589995835
"1729",119000008,2.27680679888819
"1730",119000009,3.00465003127748
"1731",119000010,2.41395050491893
"1732",120000001,0.820788492314264
"1733",120000002,4.63497245658139
"1734",120000003,4.67269278881075
"1735",121000003,4.81963364810194
"1736",121000004,0.577746094884732
"1737",121000005,-4.90440700024875
"1738",121000007,-1.44926915361219
"1739",121000009,3.92097803459474
"1740",121000010,1.79797179322273
"1741",121000011,2.64011126899439
"1742",121000013,-2.13626556888405
"1743",121000015,1.25261913863972
"1744",121000016,0.8608718905523
"1745",121000017,0.0479443888145532
"1746",121000019,-2.64137472943207
"1747",121000021,5.74082468122105
"1748",121000028,8.28552730023672
"1749",121000029,-5.57253513888345
"1750",121000034,-3.49771209523227
"1751",121000040,-5.45489672677484
"1752",121000042,-0.954330904064567
"1753",121000044,2.0951157083021
"1754",121000045,6.42262262090356
"1755",121000047,7.97534918933408
"1756",121000049,2.39747678453344
"1757",121000053,0.665296916056833
"1758",121000059,-0.597433311478491
"1759",121000073,1.3516001525689
"1760",121000075,1.3265391114693
