"","StartYear","Response","Estimate","Est.Error","Q0.5","Q99.5","Q2.5","Q97.5","Q5","Q95","Q10","Q90","site_num","country_num"
"20","1990","abundance",-0.00100294646728236,0.0953851850256968,-0.345275969847191,0.408403533620016,-0.183566586976889,0.20316896244082,-0.138561447678556,0.150040704266951,-0.0936696343956431,0.0962676091542666,151,3
"21","1990","SppRich_nativeSpp",0.0225996110330585,0.733745641085653,-2.4635876962027,2.37416701199098,-1.58606230176345,1.52348789217898,-1.20647064638988,1.20256279703084,-0.831223008485695,0.868594341952039,151,3
"22","1990","spp_richness",0.193067516400432,0.671234356566443,-2.40208457223127,1.90250987444916,-1.31883326731298,1.51906025990898,-0.887974428187337,1.32790119006567,-0.515156377155986,1.01591384998884,151,3
"23","1990","FEve",0.00381651965361068,0.0271212836310831,-0.0827827058037272,0.10057951001936,-0.057311404760515,0.0650355193123062,-0.0427733340161062,0.0488346694853701,-0.0255960060346591,0.0321388385217352,151,3
"24","1990","FRic",0.0388088300297474,0.0818315434273615,-0.217751642960404,0.252708503600102,-0.158662710404278,0.194898491236764,-0.0855623609723148,0.14701524016753,-0.0492320406256905,0.136959082712937,151,3
"25","1990","FRed",-0.00477015035408915,0.0125127406537554,-0.0373512208250653,0.0226038629064994,-0.0331219151274785,0.0154174068685934,-0.0312769106226245,0.0108392817844784,-0.0278406564037115,0.0068894877809338,151,3
"26","1990","E10",-0.0366054040397563,0.079029954949554,-0.197646199270422,0.0957605925867645,-0.192961224501533,0.0697615488848471,-0.190518274504414,0.0472837323398132,-0.183222465069153,0.0289108814791617,151,3
"27","1990","turnover",-0.00858814474533292,0.0489463931343255,-0.176301130033351,0.161370365749097,-0.122914736257936,0.0988496542054624,-0.0902894978445732,0.0686448481555588,-0.0629034311066047,0.0417455992742832,151,3
"28","1990","F_to",-0.0378451806248194,0.105842091384185,-0.323890901063159,0.291190139067226,-0.252053136170767,0.186138087081912,-0.214692310361316,0.129046500445664,-0.191053137672786,0.0673056096682978,151,3
"29","1990","alien_SppRich",0.000613041086820976,0.00167332229847733,-0.00353462876579631,0.00338806633996337,-0.00320153937168721,0.00296806440795013,-0.00295258754269148,0.00273519867804589,-0.00236967098778439,0.00231706507158503,151,3
"30","1991","spp_richness",0.260703976270858,0.650142927480184,-1.65335649425226,2.25753689458414,-0.974411877337537,1.70472185398554,-0.717665711000401,1.40451517201088,-0.452758190640412,1.0994232354913,159,4
"31","1991","FRed",0.00173118069176861,0.00705183067373583,-0.0215541722215455,0.0359314901054952,-0.0126220085839527,0.0162251001466097,-0.00807885529778339,0.0119129704538595,-0.00458102647660469,0.00802904349805179,159,4
"32","1991","E10",-0.00158829728125035,0.0258301926958176,-0.0828397776563334,0.0863833879155776,-0.0583996339114983,0.055781389008573,-0.0445318092322705,0.0418828568732526,-0.0305370171290001,0.0268376518986941,159,4
"33","1991","alien_SppRich",0.000400583224257533,0.00253001271547832,-0.00463600368651641,0.00435322827590741,-0.0041823941192894,0.00405824181422066,-0.00375008218156044,0.00387973514299008,-0.00303423603799733,0.0035658660378175,159,4
"34","1991","abundance",0.00607835151737768,0.0557706181320023,-0.187000721846649,0.202572538583195,-0.111993429783387,0.137899885956535,-0.0774032968594776,0.103119943357619,-0.0505621483277537,0.065781466970298,159,4
"35","1991","SppRich_nativeSpp",0.23646772034702,0.742950825932693,-1.91026986368065,2.66182695594491,-1.1832843615158,1.84664651125933,-0.87176242627073,1.55023156638617,-0.592395678229641,1.15239029093575,159,4
"36","1991","FEve",0.000170392744301357,0.0155588677619509,-0.048895150539675,0.0567839399215081,-0.0350420507062773,0.0362145302210052,-0.0255492389483498,0.0269990219631804,-0.0167353673887878,0.0165010352233198,159,4
"37","1991","FRic",0.0129500054256839,0.0753453662330591,-0.232615510897294,0.248030859680246,-0.144260752755845,0.194590287014217,-0.106075903289411,0.156330187562232,-0.0628308582547343,0.104034326787236,159,4
"38","1991","F_to",-0.0306920907446198,0.0967075942285451,-0.338980007296044,0.281083238365898,-0.245600579366682,0.172023226248554,-0.210113379396091,0.123340988658218,-0.153283173409528,0.0708001901342478,159,4
"39","1991","turnover",0.000843280133572204,0.040747985895516,-0.129257874309809,0.101170811335584,-0.101611205233147,0.0766409779887215,-0.0674268308633217,0.0694909442214364,-0.0475982859303657,0.0621643924014082,159,4
"40","1992","SppRich_nativeSpp",0.62409971393748,0.818430934700002,-1.75600756760706,3.16237314873819,-0.908101080558766,2.42909530189868,-0.637236879424895,2.036692408948,-0.313491993917515,1.63934845454247,166,5
"41","1992","FRed",-0.000304269524228625,0.00507559305928786,-0.0217368268343066,0.0154067336149877,-0.0128578627296289,0.00961133064476412,-0.00787401074923184,0.00786889340705993,-0.00493827051030433,0.00480486208498805,166,5
"42","1992","spp_richness",0.680523257679088,0.82362237655205,-1.57581562555928,3.23857706625467,-0.949833408708577,2.42868973435673,-0.607738537362681,2.09007223890826,-0.259010567943728,1.69388493880147,166,5
"43","1992","FRic",-0.00083677379406055,0.0306076002591432,-0.0917044089058714,0.106850465616082,-0.0611024688733307,0.0709170920796431,-0.0470177223325184,0.0534152578281015,-0.033294923404217,0.0371017481887005,166,5
"44","1992","F_to",-0.0125543009708934,0.0501210795561824,-0.18441763846146,0.166029932960221,-0.124150960072327,0.0985783424350447,-0.0945563948880918,0.0678393443891004,-0.0677806468771617,0.0382466284504831,166,5
"45","1992","E10",-0.0007284284169369,0.0206480905932989,-0.0685788471099075,0.080497284427642,-0.0463929871270201,0.0411287804552149,-0.0360988499341156,0.0301891880344252,-0.0236334613672059,0.0197876922830783,166,5
"46","1992","alien_SppRich",0.00168075245796859,0.00136161917465229,-0.000498878614120947,0.00415330522214524,-0.000305635725961963,0.00383015867203167,-0.000239630127943531,0.00373568654898268,-0.000132029949494102,0.00362113811766948,166,5
"47","1992","abundance",0.0061848240104756,0.0371076734270909,-0.107087225650216,0.130983213737523,-0.0810129708423336,0.0890332575056266,-0.0514405059117998,0.0697904507205568,-0.0322734291543812,0.0479014836386136,166,5
"48","1992","FEve",0.00075720538193288,0.0110532827462955,-0.0319003288181069,0.0346670744304516,-0.0251003760480552,0.0241123595913402,-0.0188138068185962,0.0199767194256722,-0.0120708145875255,0.013294853434868,166,5
"49","1992","turnover",-0.00327796050431505,0.0179463605313687,-0.0687686921332112,0.0565089091968389,-0.0441294584815503,0.0355712605603792,-0.0335090830950869,0.0233278720279647,-0.0219491095845687,0.0141063951154108,166,5
"50","1993","E10",-0.00163582905699476,0.00841975168726928,-0.028959280346031,0.0227900103446502,-0.0210216821295824,0.0135571414271131,-0.0167658160100167,0.0106299295910571,-0.0120804626944256,0.00753310627357189,174,6
"51","1993","abundance",0.001027525571153,0.0255745067990891,-0.0710526458818678,0.103680718933418,-0.0497928751209176,0.0603933569093394,-0.0374808729716429,0.041743089181632,-0.0260797385791315,0.0283123187979509,174,6
"52","1993","SppRich_nativeSpp",0.710362860444986,0.636163827561607,-1.12395406097484,3.18356562954927,-0.488983640092919,2.03750467613181,-0.251677521771757,1.7660141138522,-0.0309359487680839,1.45814395119847,174,6
"53","1993","FRic",0.0139626083567,0.0279832515654749,-0.073318504793388,0.102075909400051,-0.039974634273112,0.0760355557730519,-0.0259045399781095,0.0633292188228072,-0.0144650176477759,0.049287321068828,174,6
"54","1993","FRed",6.82454445751003e-05,0.00297405012902726,-0.00836438640807042,0.0114987950030825,-0.00535103194141339,0.00731013761190615,-0.00432519109197601,0.0048671759972569,-0.00312525976195585,0.00321109077425858,174,6
"55","1993","spp_richness",0.715133579727591,0.6580346156155,-1.20101302546483,2.61005976985294,-0.621594403574931,2.07682605708,-0.358811604935117,1.80671466610957,-0.0716449439905113,1.51080436650027,174,6
"56","1993","turnover",-0.0115308971000918,0.0121470836355405,-0.048939454961567,0.0305481505326918,-0.0352668168274629,0.0179972117178191,-0.029522690138603,0.00940580777472197,-0.0251710529744429,0.00210197269878819,174,6
"57","1993","F_to",-0.0189820565267515,0.0337368794468031,-0.132246275545049,0.0860561895574806,-0.0944282384656032,0.0530863943116283,-0.0760629370879306,0.0333984458167363,-0.0584338065527945,0.0176712503449302,174,6
"58","1993","alien_SppRich",-0.000245622860954236,0.00152387386324902,-0.00329328489633551,0.00174490627523574,-0.00316651127608104,0.00157647807492239,-0.00306788393191848,0.00148479217275871,-0.00281435619260989,0.0013096514659417,174,6
"59","1993","FEve",0.000751019158539652,0.00684898227440455,-0.0215455930606312,0.0184739188092597,-0.0180207827613012,0.0127586617170216,-0.0130639049758825,0.0102555097728923,-0.00756116641651505,0.00770465056239926,174,6
"60","1994","spp_richness",0.759775948131424,0.572067492643877,-1.05725215666728,2.31666455071867,-0.387720335106654,1.92872787353441,-0.157926061053431,1.68997741253819,0.0915289239360186,1.4547858236927,213,6
"61","1994","F_to",-0.0158306605132618,0.0379715453853749,-0.154938393186021,0.0713413150460455,-0.147169078275989,0.0392189323926954,-0.103219020369082,0.0290382405047995,-0.0499377083294582,0.0169163085241732,213,6
"62","1994","E10",-0.00546687308884609,0.00847287295301783,-0.0310487218155957,0.0149359075933924,-0.0273134515455654,0.00841276789813611,-0.0255497292204431,0.00548202652990131,-0.0168699190062128,0.00283075012422474,213,6
"63","1994","alien_SppRich",0.000279280748185469,0.00113355189242235,-0.00179924837830319,0.00216092412680767,-0.00158306263761904,0.00194125235129232,-0.00136967949129131,0.0018351832838845,-0.00124774386849552,0.00170417271407582,213,6
"64","1994","abundance",0.0043160938705682,0.0202981606203529,-0.0633568695191128,0.0780585188025168,-0.0345571023521733,0.0503279074511765,-0.0261369136667404,0.0375204328919028,-0.0170437539103537,0.026873213103726,213,6
"65","1994","SppRich_nativeSpp",0.766851176504226,0.587089604999578,-1.00122642397802,2.49309043856379,-0.43804977920482,1.98899432529307,-0.187638334789352,1.74064983813148,0.0890483356948752,1.46547320818164,213,6
"66","1994","FEve",0.00252915025492851,0.00611172119884979,-0.0183214804208017,0.0197545513199135,-0.0122869725308605,0.0138197394898396,-0.00876486340917573,0.0113923777400329,-0.00497039223113468,0.00896361228947315,213,6
"67","1994","FRic",0.0181381619245655,0.024425873476375,-0.0499531741172235,0.0966363465802821,-0.0232652351471662,0.0761500298879998,-0.0148695327876747,0.0623337990740783,-0.00724248152397038,0.0491383102324188,213,6
"68","1994","FRed",1.7439916638485e-05,0.0026003985167994,-0.00731410471399621,0.00974669274031361,-0.00498418958526664,0.00569163468038369,-0.00401004123758965,0.00433056116807383,-0.00289008534332819,0.00295549532955944,213,6
"69","1994","turnover",-0.000967285430000115,0.0105754773035785,-0.0393280199861135,0.0307824262189757,-0.023536565353471,0.0212823091333328,-0.0175644866756565,0.0164034315861404,-0.0123654330140786,0.0113730969707621,213,6
"70","1995","abundance",0.00416717178644959,0.0133387607287496,-0.0420453454119856,0.0431077813462329,-0.0228665548108121,0.0321681646307767,-0.0165628610126175,0.0261172459420281,-0.011019487272901,0.0198174820625583,287,6
"71","1995","SppRich_nativeSpp",0.448210876040534,0.444076535380407,-0.866826781565922,1.70344032296757,-0.470443215935031,1.32347462206888,-0.2695238415455,1.16849356169322,-0.0790467144397918,0.987575796927947,287,6
"72","1995","FEve",0.000850164988301035,0.00576142742103401,-0.0171383821577201,0.0183737666807876,-0.0119281633065821,0.0117912750684684,-0.00911891839918322,0.00905024581562381,-0.00618022422298932,0.00695617979711378,287,6
"73","1995","turnover",0.00522424834987925,0.0092611299843635,-0.0260474534472283,0.0350889337533073,-0.0145053791874248,0.0243195764821898,-0.00981277217022119,0.0199028619353704,-0.00493030444291473,0.0153973575762432,287,6
"74","1995","F_to",-0.00223265294440551,0.0230726853631653,-0.0755528426698002,0.0584502189994305,-0.0554275822310524,0.0408338664928092,-0.0446868374097207,0.0303471961618434,-0.0317646152329955,0.0222219932428825,287,6
"75","1995","E10",-0.00486764211300304,0.00585507821890768,-0.0225461550414743,0.0123882455294382,-0.0177356176039759,0.00646935196479686,-0.0153366204299409,0.0038645674707753,-0.0121805605548809,0.00167765036985685,287,6
"76","1995","alien_SppRich",0.000470778294459758,0.000613496592946293,-0.000619173429482429,0.00166586733189264,-0.000568533668490974,0.00158837474017743,-0.000514460954595182,0.00151289137738521,-0.000400276613805784,0.00131550741211251,287,6
"77","1995","FRic",0.0226697892035455,0.023420489772056,-0.0311112354371708,0.103060943566111,-0.0158281728406836,0.0896637063813607,-0.0104466633003219,0.0672094598576518,-0.00286623466494981,0.0497125990307313,287,6
"78","1995","FRed",-0.000308890969366322,0.00201642208629775,-0.0066306904614631,0.0060950075488998,-0.0043382095108918,0.00392651890514724,-0.00353031920536794,0.00297665577849015,-0.00259333528245829,0.00205517514226967,287,6
"79","1995","spp_richness",0.460919618987353,0.443886813144677,-0.895468752299087,1.78067030176936,-0.43667644228529,1.34515950157301,-0.260606275812189,1.17045669474844,-0.0715511550290183,0.994942289191978,287,6
"80","1996","E10",-0.00494829938140096,0.00442103891601885,-0.0182971058966027,0.00886133355172939,-0.0141582972465807,0.00384816591840717,-0.01226243730075,0.00194559944769497,-0.010242842576364,0.000139126414604577,310,7
"81","1996","SppRich_nativeSpp",0.471480379167638,0.269676702436928,-0.260542355265981,1.33810655012606,-0.0387488601712359,1.05890470281473,0.0535217093800376,0.930815489805208,0.158695582044043,0.801755473929521,310,7
"82","1996","alien_SppRich",0.000151210382733376,0.001333694738392,-0.00150219998667436,0.00272480620571541,-0.00145121987868028,0.00261281978732803,-0.00140542764656355,0.0025318427788826,-0.00132784944272799,0.00233724060929439,310,7
"83","1996","abundance",0.00514281698263116,0.00972715755279882,-0.0251738228972624,0.0362229027236037,-0.0144326458553868,0.0263536342756604,-0.00988916578264945,0.021079136849108,-0.0060400395289938,0.0167436250622544,310,7
"84","1996","FRed",-0.000885944876051597,0.00195985315260483,-0.00626754829565204,0.00591019504273664,-0.00468599900690164,0.00349684312300796,-0.00391181508223857,0.00240310576607372,-0.00312302539307586,0.00138082697117063,310,7
"85","1996","FEve",-0.0040235022921145,0.00386974942075994,-0.0163676992110081,0.00911186228209844,-0.0120415287200564,0.00361445543900332,-0.0102925817294932,0.0019716975271776,-0.00846803803642825,0.000374502364310049,310,7
"86","1996","turnover",2.05915093987559e-05,0.00733166958491852,-0.0335240061450754,0.0211722463543978,-0.0158932061074002,0.0139662799184813,-0.0114598276699535,0.0109664058062235,-0.00792521804224384,0.00796520869113156,310,7
"87","1996","F_to",0.000823079544530532,0.0183704828715004,-0.0522377841772062,0.0537353271460364,-0.0395263621792511,0.0370357677235644,-0.0324446786401483,0.0285845373890339,-0.0230781227665075,0.0219069721991858,310,7
"88","1996","spp_richness",0.528571672919616,0.279020793575608,-0.273334632809461,1.39108288005301,-0.0804222178372102,1.1111743062713,0.0794981285872033,0.972937616973483,0.208176653242555,0.853503593093204,310,7
"89","1996","FRic",0.0215655431953255,0.0166959712718302,-0.03067242984794,0.0731827393428083,-0.0107069189034482,0.0572230400482686,-0.00358482864800349,0.0489416586978209,0.00249911195782279,0.0419157224268125,310,7
"90","1997","FRed",-0.000346565816881827,0.00140155065933495,-0.00443419166619062,0.00468775047136502,-0.00297711632763561,0.00269443026185644,-0.00248895323318701,0.00199778060212182,-0.00192352946351974,0.00128822003944071,312,7
"91","1997","F_to",-0.00228951056989184,0.017112940894427,-0.0684727634858722,0.0420547460617893,-0.0379357935344885,0.0330768425396658,-0.0293040530514773,0.0264895297000193,-0.0224662729616685,0.0177855883601338,312,7
"92","1997","E10",-0.00366968502236499,0.00441937424454884,-0.0174595504312159,0.0104290704625846,-0.0130234698876993,0.00516837852294002,-0.0111604327255661,0.00310116110908883,-0.00902857951563993,0.00141923755527474,312,7
"93","1997","abundance",0.00248372082885814,0.0115952074310263,-0.0360684739819047,0.0409184660621493,-0.0194206791568235,0.0271120458830925,-0.0147598579335786,0.0214126443572825,-0.010262222976538,0.0156473267771143,312,7
"94","1997","SppRich_nativeSpp",0.195634905850807,0.261060534837216,-0.532495064659627,0.956354171619423,-0.327742198827994,0.737161821874326,-0.222246644839988,0.626511829914158,-0.119347632226121,0.513580814192191,312,7
"95","1997","alien_SppRich",-0.000247231885980333,0.0005608419195055,-0.00126635853789079,0.00117469709946204,-0.00118549244704987,0.00100945610276438,-0.00111534454945469,0.000875821039560044,-0.000963093106245279,0.000739217589174743,312,7
"96","1997","FRic",0.00884231186224531,0.0175923442491963,-0.0425117276738549,0.0625072538732984,-0.0282398451692072,0.0448849053568781,-0.0201210867421836,0.0375277785087351,-0.0120862676502622,0.0298386946061654,312,7
"97","1997","FEve",-0.00214667819537735,0.0042259134127731,-0.0145092199833769,0.0109236089656331,-0.0107768008598828,0.00680343261807497,-0.00902176257112868,0.00481544450620485,-0.00703484373530006,0.00300161793916538,312,7
