"","drivers","Response","Estimate","Est.Error","Q0.5","Q99.5","Q2.5","Q97.5","Q5","Q95","Q10","Q90"
"38","sppt_Est","E10",-1.40286054602272e-05,0.000162082096393961,-0.000794971542187022,0.000573146218598163,-0.00041598150213687,0.00030710886687083,-0.000270327334250411,0.000196297206646759,-0.000142590535057189,0.000102207451852234
"39","stmax_Est","E10",9.68064555446054e-06,0.000183043800232002,-0.000681262610733879,0.000834859525153434,-0.000371170169556022,0.000452150631730783,-0.000245175850144662,0.000288493023948206,-0.000118238008655482,0.000151684165194507
"40","sppt_mm_12moPrior","E10",6.86150121163452e-06,0.000173770691821764,-0.000710998846185865,0.00075800063122228,-0.000355031544093794,0.000412794565642047,-0.00023436134599311,0.000267322022277475,-0.000115409852196918,0.000142337516986852
"41","stmax_C_12moPrior","E10",1.01337531611328e-05,0.000217333509137072,-0.000883597685649494,0.00107399645389183,-0.000429152806135032,0.000521974267385494,-0.000251820099931003,0.000304562961230566,-0.000128706080976706,0.000156880983813406
"42","sstrahler_streamOrder","E10",2.38336903822788e-05,0.000141240729075562,-0.000409176838221686,0.000707544734974801,-0.00022899409722459,0.000397975006326344,-0.00015018386279011,0.000275343699377279,-8.08858194547656e-05,0.000157559504017022
"43","saccumulation_atPoint","E10",1.36478008080585e-05,0.000118449480983733,-0.000404607118996462,0.00051109810010482,-0.000225024546471398,0.000317167035986387,-0.000148004152338221,0.000219212998564357,-8.12009180804558e-05,0.000128145120324792
"44","selevation_atPoint","E10",1.51780438748889e-05,0.000173588240490385,-0.000658090255912184,0.000823095259666896,-0.000309755754505265,0.000452289945576793,-0.000195660164912242,0.000292065476321442,-0.000106033159967272,0.000153609521729505
"45","sslope_mean","E10",3.79979235442613e-05,0.000220122889436685,-0.000612462277492511,0.0011703480934286,-0.000311505628510385,0.000642605550283246,-0.000194588971746152,0.000418371603651156,-0.000100880610584476,0.000216392607614189
"46","surban_meanPerc_upstr","E10",1.15663044153401e-05,0.000134494566258731,-0.00050291846694126,0.000593767373069483,-0.000256755546618435,0.000340590230178377,-0.000171457304873754,0.000237675086788643,-9.65108460668501e-05,0.000138021300863481
"47","scrop_meanPerc_upstr","E10",-4.92010124588538e-06,0.000165704029341652,-0.000752502097610609,0.000673788758084448,-0.000387551871670597,0.000354377174696747,-0.00025024051232992,0.000221598985658877,-0.000132586348663799,0.000120503382421685
"48","sdam_impact_score_lessthan100km","E10",-3.14536332139941e-05,0.00019377723871201,-0.00102537188386712,0.000565399679086764,-0.000584237297585275,0.000295392470018401,-0.000361654381100633,0.000181186889897671,-0.000184329897645106,9.39965409325927e-05
"49","Intercept","abundance",0.00658855743901,0.00578860455318808,-0.00885738470655283,0.0237033380438541,-0.00450383065156234,0.01840663757553,-0.00254047908712917,0.0162597954403321,-0.000489882879737752,0.0137818461677315
"50","sppt_Est","abundance",0.00235072769250307,0.00177440872460553,-0.000609641260433626,0.00696201689732215,-0.000206804770886237,0.00597252309193307,-6.82713748451295e-05,0.0054126669408087,2.75235350572864e-05,0.00475097746948778
"51","stmax_Est","abundance",-0.000926251837197355,0.00145450011557578,-0.00596705105045568,0.00184081578782694,-0.00460748044615584,0.00100883612636695,-0.00395965475464577,0.000647824818408456,-0.00306560898962732,0.000317146834764214
"52","sppt_mm_12moPrior","abundance",-0.00218699664607185,0.00212478064716584,-0.00837529298013385,0.00104981487406522,-0.00684697498339944,0.000442362673083209,-0.0060797057008349,0.000215464714000032,-0.00524921108686622,4.66236476680539e-05
"53","stmax_C_12moPrior","abundance",-0.000464451424212437,0.00152703905558142,-0.00703236069483368,0.00333895916517864,-0.00470429290190493,0.00197394411471367,-0.00352815169407772,0.00141660762583662,-0.0022913379907252,0.000825654962453706
"54","sstrahler_streamOrder","abundance",-0.00037303463003053,0.000716643217039617,-0.00289771882583146,0.00120391940789184,-0.00216681659037972,0.000741558749665042,-0.00179786341843729,0.000520163258861754,-0.00137492783885656,0.000303680051185905
"55","saccumulation_atPoint","abundance",0.000107921935172853,0.000496004456111044,-0.00133960566074895,0.00171094270804591,-0.000863103813709641,0.00126291334002292,-0.000657213575093509,0.00102877531309657,-0.000432690460088532,0.000753676019586727
"56","selevation_atPoint","abundance",-0.00071108998279539,0.00145152263588244,-0.00665020415516429,0.00227602075857917,-0.00459662344695872,0.00124899140931849,-0.00365668727069904,0.000858805338236342,-0.00269469455039907,0.000482769538167231
"57","sslope_mean","abundance",-0.000489333542574128,0.00127370909851025,-0.00557531165008449,0.00273629271781694,-0.00389524260546749,0.00155265046528138,-0.00296907813246097,0.00103572738101421,-0.00216386708773105,0.000606344609821624
"58","surban_meanPerc_upstr","abundance",0.000649249081095499,0.000895239755861083,-0.00110372288483877,0.00365781311566094,-0.000608134411866755,0.00281537130155953,-0.000400613538963898,0.00239915449369088,-0.00018284190190192,0.00193570290968648
"59","scrop_meanPerc_upstr","abundance",-0.000277203795994904,0.000936454449470638,-0.00369808217072852,0.00238651154163469,-0.00259992317636234,0.00144213188993004,-0.00206007445455626,0.0010241678729551,-0.00150732400586547,0.000611055176593975
"60","sdam_impact_score_lessthan100km","abundance",0.00176324325167635,0.00187887493407517,-0.00117674466232875,0.00734289073620713,-0.000547290824693614,0.00610656625929102,-0.000283372832054376,0.00535658162695137,-7.83545373588368e-05,0.00450665232547621
"61","Intercept","turnover",-0.00187111981699924,0.00187808834787674,-0.00742413091747104,0.00304081251941988,-0.0058012518895664,0.00182764985672899,-0.00502762397875402,0.0011110444322534,-0.00423926768567289,0.000428733922015143
"62","sppt_Est","turnover",0.000177719068370553,0.000389812318525222,-0.000500784621022863,0.00188430811003727,-0.000267027292489961,0.00131769636397255,-0.000168154746889028,0.00102646633499974,-8.53029642418071e-05,0.000707513259630635
