"","StartYear","Response","Estimate","Est.Error","Q0.5","Q99.5","Q2.5","Q97.5","Q5","Q95","Q10","Q90","site_num","country_num"
"53","1990","FRic",0.0206782954518257,0.0236098254695907,-0.0581779038565023,0.0983229916182101,-0.0320338315384725,0.0686898612887,-0.0175332477497006,0.0570307056259528,-0.00589780206247816,0.0469490252467266,155,6
"54","1990","abundance",-0.0190592844896965,0.0295728022000923,-0.121240512278456,0.0687402325816837,-0.0862844088541946,0.0356274087247498,-0.0696310230841042,0.0235061006712774,-0.0530260955276334,0.013309625607852,155,6
"55","1990","turnover",-0.00461982339487272,0.0168129961004672,-0.0646428267404867,0.0538204904975791,-0.0365318517746258,0.0338866365222171,-0.0283016109080516,0.0231731396848691,-0.022007900330395,0.0143949653870716,155,6
"56","1990","FEve",0.000437523262760685,0.0094549083385866,-0.0351068749763038,0.0284795946202282,-0.0236317751929043,0.0185719416686814,-0.0162908624521364,0.0146788572316462,-0.00987505854543998,0.0105786545730688,155,6
"57","1990","spp_richness",0.299552173875551,0.365386718219462,-0.796833606836203,1.34843072827389,-0.454296160765546,1.04594997095093,-0.30582962779378,0.88409609102934,-0.13393085839205,0.734945276982323,155,6
"58","1990","FRed",0.00178574742927422,0.00362828044575337,-0.0143172307643083,0.0125571073523932,-0.00587925135917952,0.00880948850531167,-0.00362594805427318,0.00717246045177421,-0.00170759225087983,0.00565393377209757,155,6
"59","1990","E10",-0.00165176224123721,0.00944848523701754,-0.0308408139476824,0.0352814746792142,-0.0200382167575184,0.0178729751791696,-0.0157066857181395,0.0135517644902613,-0.0115321776503241,0.00918409559417167,155,6
"60","1990","alien_SppRich",0.00267232622377395,0.00186867906177862,3.8297001835689e-05,0.00688546948202134,0.000173544713348585,0.0066771274203044,0.00027494377927991,0.00651899856820841,0.00071228792398798,0.00604421433384894,155,6
"61","1990","F_to",-0.00976775976769683,0.0359110951324634,-0.131858949046232,0.114078102914316,-0.0867153060223009,0.0689287220634113,-0.0655026131137698,0.0481830273780861,-0.0488230066817374,0.0302675880928631,155,6
"62","1990","SppRich_nativeSpp",0.0727682963716487,0.517360631355829,-1.6622318506873,1.65983281773893,-0.980025737499414,1.14386800090579,-0.728603113704726,0.910927246339216,-0.505987020395376,0.66780611277383,155,6
"63","1991","spp_richness",0.236615412486247,0.39595520174574,-0.933943965160034,1.43836130034125,-0.570785186857387,1.01647195185656,-0.431241498132599,0.848077788801868,-0.248402589178439,0.693025842385321,169,6
"64","1991","turnover",-0.00396756258511789,0.0109280263132482,-0.0399144294233019,0.0327887555475919,-0.0246816823370251,0.0220294568033077,-0.0197825254024088,0.015826756734203,-0.0154914879100694,0.00894025018068635,169,6
"65","1991","FRic",0.0188901087633052,0.0202149156870502,-0.0433012014673068,0.0797436343803646,-0.0309259527416989,0.0601291637947462,-0.0157380555394033,0.0502752366939733,-0.00360189099226803,0.0414585612146745,169,6
"66","1991","F_to",-0.0135206535630933,0.0284840208560023,-0.119737812652646,0.106311224800873,-0.0745343318151328,0.0419284406803334,-0.0577327199529344,0.0282134789019387,-0.0434887220577786,0.0160006980877149,169,6
"67","1991","abundance",-0.0105920793274243,0.02708073769527,-0.0940347494800629,0.0804449600159422,-0.0637056177084853,0.0462183472883109,-0.0532325314298471,0.0337228199971271,-0.0421851295718117,0.0209369652130097,169,6
"68","1991","E10",-0.00204129161550779,0.00728831936076648,-0.0248052487751911,0.0196614462623686,-0.0170744796397661,0.0133628759159236,-0.0135617373216173,0.00998409317534056,-0.0101029925603932,0.00657600049749738,169,6
"69","1991","FRed",0.00256719616797078,0.00291179381818467,-0.00656143663758917,0.0115507941761815,-0.00342899530080709,0.00877490298750281,-0.00202270759244409,0.00747213886221926,-0.000798310477542782,0.00611915887501749,169,6
"70","1991","SppRich_nativeSpp",-0.25854141914159,0.462311582956322,-1.69419925285891,1.21022808133583,-1.25157987662601,0.756140929319217,-1.0098794239456,0.51825545280596,-0.782766835653366,0.298246599684427,169,6
"71","1991","FEve",-1.80184040300031e-06,0.00743175893079613,-0.0225152169511404,0.0274414657801002,-0.0145402810259219,0.0160352846867633,-0.0116169404909572,0.0111388350595282,-0.00843460953527673,0.00751536060171308,169,6
"72","1991","alien_SppRich",-0.000521258197984424,0.00287860118142733,-0.00431623272828041,0.00491764080138437,-0.00410747491722501,0.00450117584353739,-0.00394256906945563,0.00403313977745274,-0.00375459373473065,0.00376281799370141,169,6
"73","1992","spp_richness",0.436827627301703,0.379948861032569,-0.689375103865611,1.64679866165997,-0.283121848486168,1.25563446042425,-0.14688229432095,1.08301552313134,0.00884288365632018,0.905966241594396,224,7
"74","1992","FRic",0.00595202183000002,0.0116378878120322,-0.0286351750621597,0.0406383933003549,-0.0171296926448977,0.0298227189890595,-0.0124892429039173,0.02531944668086,-0.00757206146828123,0.020141394722948,224,7
"75","1992","turnover",-0.0026202422663053,0.00752111565499277,-0.0279796735029549,0.0205445684953115,-0.0185696986455672,0.0128208214509982,-0.0152050195782707,0.00874349046822197,-0.0111857130471581,0.00562885467792463,224,7
"76","1992","E10",-0.00343423514974277,0.00513077095743574,-0.0199068033102017,0.0131992389474323,-0.0141050192518407,0.00688818025167484,-0.0116255159005435,0.00470579326821037,-0.0094014584600721,0.00249637863199072,224,7
"77","1992","abundance",-0.00326390362789688,0.0198860468079013,-0.0762411185566332,0.0628052321174394,-0.0422132990319998,0.0384315370370581,-0.0337010300257145,0.0284820515344558,-0.0258865131922092,0.0198321413785852,224,7
